-6.73809,-1.11602,0.376093
0.708104,-2.08198,-1.63354
3.80195,1.28388,-4.5783
-1.13667,-0.0749894,-0.879759
0.406751,3.36352,6.85587
-2.59784,-5.36426,-0.403006
3.25371,-1.89178,0.205016
0.26402,-4.78056,-1.22092
-2.69085,-1.89823,-1.65171
0.320757,6.57316,2.90221
-1.12252,-2.22301,-0.469217
3.80666,2.41539,-1.63621
1.15525,0.769835,-1.99231
-2.17322,-3.58711,-2.94344
3.04076,-1.33416,4.09949
-1.62039,3.90198,1.81891
0.845633,4.98001,0.864218
-0.689528,-0.588699,-1.33228
-1.43126,-0.06055,-5.21258
0.94912,-0.369126,-0.834017
3.49453,2.68278,-0.765879
0.0805375,4.33868,1.49099
0.320583,-1.24957,-1.67151
2.00193,0.0527975,-1.32154
-0.688889,2.69859,4.96272
0.176048,0.669331,-1.17479
-2.34809,-0.840073,-4.14558
0.521099,-0.494378,-2.23035
-1.96182,1.56337,2.26181
-4.35745,-0.401532,-1.90963
-2.45239,-5.21144,-1.88144
0.641863,-1.49677,4.77791
-4.28917,3.3158,-0.280198
-3.57857,0.0741372,-5.0445
-6.3753,1.26602,0.893079
-3.69885,-2.65439,-2.23504
-1.40028,1.83653,2.80051
-2.83379,-1.49243,-2.64593
1.22019,2.44224,0.0507537
-3.17937,1.93498,2.19171
-0.0291643,5.4649,5.35793
-1.70822,-4.53021,-1.54369
-0.512921,3.17953,2.17242
0.268585,-2.61338,-2.2103
0.904867,-1.64165,-2.41417
0.446371,-5.78968,-1.09243
-1.80066,-0.774664,-1.95713
0.210646,-1.74876,-2.27441
4.64947,-1.26428,3.15942
-2.90543,-0.408916,-1.3606
-0.396101,6.41823,1.58197
-2.2394,-2.30027,-4.45159
-2.27796,1.84442,2.18496
1.07216,0.222721,6.4695
-5.52586,-1.09313,5.78639
-1.51258,4.21451,3.93656
-3.65635,-0.424684,-4.13842
1.77424,0.720965,-2.64689
4.96119,-0.739057,3.9235
0.435838,0.00819144,-1.92848
0.876895,-4.00543,-4.48484
-3.93743,3.31571,4.09402
-6.68135,0.971607,1.46359
1.27174,-5.46341,-1.86408
-1.4017,2.52592,1.23131
5.84513,2.34043,2.76486
0.0921568,1.72764,5.3696
-2.57849,4.99385,3.46948
-0.238778,1.70743,6.06529
1.00338,-2.51126,-0.745081
-1.76747,-2.71568,-3.42066
-1.35996,-3.30895,-2.00061
-2.84629,-4.89187,4.90009
5.90469,-4.81971,2.65044
3.21397,-4.21431,-0.328933
1.4689,1.3437,-3.53169
-4.05227,-3.43245,-2.68739
-0.359173,-2.45682,6.5303
-1.675,-7.78666,0.28811
1.90747,0.792231,-2.13795
1.11887,-7.51831,-0.917235
-1.23205,-1.95643,-3.36065
1.08679,4.93218,2.82558
5.39485,-0.393881,0.548034
5.82623,-1.4966,2.3146
5.40106,5.25878,-0.0276952
-3.62577,0.466543,-4.50477
4.50265,-1.48992,3.06206
-6.52772,5.58721,-1.02529
1.83261,0.641863,-2.91079
-2.66117,3.09233,2.94766
2.47246,-0.0768764,-1.74276
-5.32,-2.34158,-3.67854
0.256634,-3.60984,-1.42126
0.430546,-2.28271,-1.74637
0.136804,-6.91972,-2.26785
-1.37056,3.50527,4.4753
-1.88947,5.58689,2.709
1.09744,4.6304,1.50292
4.7343,-2.41457,3.17538
1.24564,-3.1063,-2.48657
2.31447,0.478333,-1.11386
-1.70318,2.35597,6.17087
7.10439,-1.80833,1.97022
-2.115,4.77877,1.33577
-1.60183,-0.698142,-1.9927
4.76906,-2.5948,2.67955
-3.12899,6.56876,1.10803
-3.21132,-3.04895,-2.10875
6.63544,0.809807,1.87137
-0.553822,-0.719666,-2.43648
0.387791,-3.09792,-2.87155
2.82365,-4.73213,-3.09805
-4.2846,3.43419,4.8624
-0.0305458,0.362151,-1.44605
0.724487,-4.49954,-3.11422
-1.64705,5.45244,3.05996
2.22332,3.65181,2.83057
1.43001,3.57327,2.87655
-1.63042,-2.66198,-2.36093
1.75722,-0.0186292,6.94521
-7.5132,-0.753436,3.49447
5.24616,-0.187169,2.24082
3.48503,-4.80183,-4.73615
-3.93497,-3.27704,-1.55564
-1.77003,3.72177,1.03288
-2.82565,-3.14167,-1.26842
-0.9617,-3.78496,-2.10486
-1.64561,2.93994,1.34607
0.483823,-3.4961,-3.10825
0.137846,3.22252,3.88631
0.681366,4.23061,2.5116
4.58081,-1.79493,2.75518
-0.930262,6.04699,1.12664
-0.396265,4.66164,1.40632
1.46038,-4.88724,-2.15466
6.15472,3.73806,4.70803
-0.179652,-5.02428,-1.83078
0.588095,4.66345,5.10659
3.93664,5.74404,-3.19779
0.548889,-2.81897,-1.68529
-0.017062,-0.415023,-2.27545
-1.20734,-3.99516,-1.07444
0.0996993,3.75351,2.21628
-0.516851,3.0035,4.77683
-5.41103,-1.64559,-2.96888
2.23918,0.820087,-2.03528
1.48343,5.07307,3.67525
0.756353,-0.948796,5.44946
1.58081,0.00983165,7.74326
1.4543,-0.539689,6.92967
3.80789,1.41193,-1.14793
3.04795,5.43708,-0.412248
-3.53436,-1.08424,-3.21339
-2.14313,1.95498,3.08773
-1.14513,5.66781,6.5194
-0.504998,3.2856,2.32281
1.40967,5.32412,2.27574
-3.65194,-2.00136,-2.76567
0.884773,-5.11275,-3.81031
-0.0602283,-0.0430597,-1.30403
2.1121,-0.0579467,-1.64424
-1.77379,-4.11935,-2.93219
-2.00323,-0.120135,-4.17368
-2.33011,-1.14744,-7.94168
0.853906,-0.340236,-1.54435
0.279808,2.6084,6.23013
-0.922347,2.82264,1.8593
0.721734,2.69809,6.38616
-1.64818,-1.064,-3.15013
-2.05342,3.53321,5.23226
0.171343,-4.24157,-1.45225
-1.69471,2.78219,1.58943
-5.282,-2.43355,-3.18803
-3.48905,-2.0461,-1.94446
-0.38841,-1.00457,-1.42487
-1.87533,5.2053,2.93781
-0.152644,-3.79955,-2.31148
1.81855,-0.479781,-1.61145
0.125867,-2.77258,-2.85249
7.33338,-0.644546,2.78103
-7.03296,4.0553,-1.64018
-4.7506,-0.152882,-2.8114
-0.0658422,0.119241,-1.57597
-4.35184,-1.29018,-0.654628
-0.810161,2.79546,3.54411
-0.972121,-3.30761,-2.08919
-3.78284,0.0558982,-3.58373
4.98693,-1.94434,1.83762
-2.88115,-2.65131,-2.491
6.08519,-0.290787,1.95825
5.47596,-0.91939,3.17527
-3.24366,-4.39008,5.4198
5.34834,-1.61123,2.53725
5.046,-0.736581,3.65794
-2.41385,0.0237848,-8.25949
-3.33361,2.37047,2.43379
2.94475,0.85661,-1.44398
1.18501,-2.88836,-2.25605
1.10778,-1.53714,-2.06253
1.10145,0.994711,-2.77373
-2.35951,-1.23757,-3.96559
-0.0503525,-1.02073,-1.39177
1.28485,1.06406,-2.44563
-1.53389,-0.182144,-6.29814
-0.689034,2.36552,3.92069
-3.205,3.15931,2.74502
-2.91329,-4.05325,-1.91072
0.488326,3.94763,3.2855
0.626677,0.408646,-1.44492
-2.56252,-2.00898,-2.73411
2.7478,2.78613,-5.20599
-0.0360332,-0.48148,-1.58784
4.53898,-7.08328,-4.25203
-2.99864,3.6049,3.00072
1.30326,-0.530331,-2.80844
5.05001,-2.2719,4.20107
0.382519,0.603383,-1.6287
-3.58138,0.215701,-7.26651
0.0202639,-3.40646,-1.15754
0.585041,3.45041,2.04374
-0.0215097,-3.53695,-1.30321
4.10065,2.04342,-5.27897
1.34236,-0.579052,-1.44898
-6.19771,-3.52935,-1.54341
0.664014,3.85605,3.49568
2.47833,-3.50255,-4.70249
2.83635,2.66917,-5.14025
-0.0269004,-0.527803,-1.43088
2.03443,-0.0746201,-1.67341
1.83711,-0.76512,-1.74339
-0.238102,-0.806749,-1.10184
-0.560267,-5.02218,-3.29073
-1.46155,3.71449,2.45012
-4.35867,-2.33771,-3.51608
-0.701152,3.69324,3.67009
-4.76706,-6.33279,-0.0494807
-0.786227,-3.25554,-1.70083
1.46972,-1.53502,-0.890559
3.55313,-1.5086,-3.76404
-0.656262,-0.338795,-0.548572
0.956145,4.62138,-5.22665
1.55454,0.571664,-1.60591
-0.361159,3.56625,-4.24472
4.16245,1.13597,-6.91259
-3.29559,2.94268,2.93017
-3.54433,-1.21464,1.79215
-1.16531,2.4986,2.14168
3.88539,-2.96249,-1.59941
-1.26873,8.57344,-3.03243
2.74134,2.0193,-2.10858
1.51676,1.59167,-7.442
-0.481149,-1.79062,-1.92523
4.77724,3.31354,1.78648
-0.376089,0.415386,2.86792
0.655455,6.1725,0.884558
-1.93252,-1.77187,-5.16817
1.81497,-4.27211,4.08211
1.04948,-2.11226,5.35644
1.81886,1.77763,-4.52359
2.36321,-2.16274,5.64313
2.74469,-1.32631,-3.0131
-4.05048,-0.679902,3.49907
2.96631,-2.18072,-2.1903
1.46502,3.82958,1.1908
-1.25595,-1.77247,-1.24473
2.47628,-1.35771,-3.19454
-1.97046,1.74298,4.95854
-0.100227,-4.18767,-1.138
5.89678,-0.356193,0.293688
-3.40907,2.75228,1.72643
-2.81994,1.82476,2.00183
5.18882,2.66822,1.16199
3.43909,0.456009,-5.30034
-4.08419,-2.87823,0.293584
3.22019,-3.32743,-2.39131
-3.61045,1.66416,3.11326
-0.728304,-3.30326,-3.19759
5.16302,-0.737301,2.21325
-2.77237,-3.09367,-5.68151
-0.441517,2.06102,2.35899
-5.7531,-0.810829,0.275549
-3.66684,0.464234,2.20713
-4.78836,5.36996,-0.288841
5.88913,-5.48664,-1.24037
-3.26417,1.28916,2.48042
2.77408,-1.10081,-3.34393
3.60719,-5.15714,0.0630279
0.815401,2.89101,0.799991
-0.772312,-4.83201,-3.39624
3.63863,4.45117,5.49719
-1.91232,3.1444,0.708433
5.331,-1.3323,-4.66023
-1.88559,0.074208,3.62072
3.8926,6.37158,4.45552
-0.919127,-2.49942,-1.5783
1.58014,-0.517495,-1.67839
-3.00193,2.52945,5.27892
-6.5043,2.47957,-0.179722
-2.2808,-0.143182,3.39338
1.54794,-0.788225,-2.08566
-3.36601,0.536366,5.18599
3.31615,0.466918,-6.27087
1.04665,-1.16501,6.7456
1.93506,4.43798,1.07621
-2.66591,3.59767,1.93681
1.69012,-6.86072,2.16099
3.75752,-0.148433,0.589784
3.96626,3.87093,0.429788
3.13543,1.44888,-4.60263
-1.32413,2.10514,2.31395
-1.27947,1.82491,1.45525
-2.45698,3.77397,2.94995
1.45398,0.683593,-1.20935
-3.09684,-1.37864,2.77398
1.66965,-3.29009,-1.34138
4.28843,-6.85566,5.94647
-7.9648,0.366205,-0.162468
-2.01787,-5.53661,0.499871
-0.785475,-3.29887,-1.11578
-7.01337,-5.01624,3.20142
7.27111,0.362672,1.50296
4.12655,1.89009,-5.08212
-0.659915,1.90981,2.62975
-2.20026,0.754838,3.74716
0.277603,-0.719497,5.3626
-0.515796,3.29219,1.35302
-2.013,0.226562,3.96122
-3.13213,1.56147,2.99385
-2.95883,1.60179,4.34045
-2.2119,0.0193681,2.9007
-3.50161,-6.1152,-3.02882
2.83133,-0.446936,-3.05916
-1.93387,1.42644,4.59879
-1.09661,1.16884,5.44239
-0.671109,6.77579,-4.37829
-5.4792,-5.2695,-1.0651
2.235,-0.246535,-3.63442
-3.55464,2.76778,2.12124
2.00904,-1.82694,-2.42944
0.674334,-3.45842,-2.19457
3.7331,1.45856,-3.26232
-1.32189,4.98919,1.05539
-3.35763,1.34058,0.91867
-0.570435,1.3716,2.59621
1.29087,2.00029,-4.454
1.16529,4.11037,1.1967
2.56182,-0.424298,-3.78022
-1.56746,-4.29713,-3.40155
-3.15154,-2.5326,-4.96432
-0.925943,-4.29489,-2.98594
-2.21756,1.3196,4.55659
2.34704,2.10981,-3.98351
2.93426,-0.104681,-3.38141
1.19564,-0.347409,-1.33556
1.08861,-1.72048,-1.47794
3.41264,-3.88541,4.61657
-0.947131,1.27363,5.54203
2.97443,-0.117964,-3.07954
3.54273,6.12869,1.35462
2.98205,5.58439,0.859896
2.92414,4.96037,2.78577
-0.70288,-3.70267,-5.23026
0.0113824,-3.60748,-1.31704
-0.435614,0.492546,5.30279
-3.58384,-1.26555,2.79401
-3.10529,-0.697326,3.0822
0.454906,4.20481,1.85799
0.184699,6.22911,-3.65987
-3.44472,0.220082,1.44091
2.25569,-2.03653,-2.09994
-0.500654,0.471037,3.29786
-4.7563,-1.72723,2.85072
8.17307,1.07326,0.878199
-2.06043,5.38948,2.21681
1.80126,2.20029,-5.07358
3.1732,5.53627,-8.04937
-0.584835,-3.61639,-3.8827
0.0292086,4.10565,2.01194
0.739266,2.94159,-4.13303
-2.8347,-0.94356,-9.92674
1.5359,-2.00251,-1.62236
0.483198,-1.66391,6.19839
2.55537,-2.17064,-1.66721
-2.92043,0.268665,1.09651
-6.10941,2.2572,4.26598
-2.18155,4.76913,2.67311
3.16683,5.0929,3.60423
3.40919,0.835709,-3.08411
-2.58329,1.61647,4.64479
-7.51804,1.45782,-1.84353
-1.87578,0.573479,6.66144
-0.897824,-1.70228,-1.7134
-4.47574,0.87336,1.19388
