17.9,0.0666259,0.00617542,0.109785,0.007076
18,0.0576472,0.00560125,0.0946842,0.00650546
18.1,0.0493827,0.00511481,0.0827467,0.00605904
18.2,0.0441792,0.00473207,0.0716253,0.00557006
18.3,0.0379553,0.00430736,0.0611162,0.00513935
18.4,0.0327518,0.00393165,0.0520355,0.00466222
18.5,0.0273441,0.00358128,0.0438731,0.00425717
18.6,0.0236711,0.0033014,0.0364249,0.00384686
18.7,0.0204061,0.00307177,0.0308132,0.00354774
18.8,0.0170391,0.00278664,0.0256096,0.00325297
18.9,0.0137741,0.00242591,0.0212223,0.00296353
19,0.0112233,0.00219775,0.0173452,0.00270579
19.1,0.00908071,0.00198173,0.0144883,0.00246517
19.2,0.00765228,0.00181568,0.0120396,0.00225003
19.3,0.00622385,0.00165666,0.00948883,0.00200107
19.4,0.00489746,0.00146642,0.00755025,0.00178251
19.5,0.00428528,0.00138297,0.00612182,0.0016202
19.6,0.00357106,0.00127861,0.00499949,0.00147986
19.7,0.00295888,0.0011817,0.00428528,0.00138297
19.8,0.0023467,0.00107598,0.00357106,0.00127861
19.9,0.00163249,0.000799306,0.00255076,0.000998673
20,0.00142843,0.000747759,0.00214264,0.000915486
20.1,0.00122436,0.000692361,0.00153046,0.000773964
20.2,0.000714213,0.000528934,0.000816243,0.000565426
20.3,0.000510152,0.000447077,0.000612182,0.000489723
20.4,0.000408122,0.000399898,0.000510152,0.000447077
20.5,0.00010203,0.00019998,0.000204061,0.000282799
20.6,0,0,0.00010203,0.00019998
20.7,0,0,0,0
20.8,0,0,0,0
20.9,0,0,0,0
21,0,0,0,0
21.1,0,0,0,0
21.2,0,0,0,0
21.3,0,0,0,0
21.4,0,0,0,0
21.5,0,0,0,0
21.6,0,0,0,0
21.7,0,0,0,0
21.8,0,0,0,0
21.9,0,0,0,0
22,0,0,0,0
22.1,0,0,0,0
22.2,0,0,0,0
22.3,0,0,0,0
22.4,0,0,0,0
22.5,0,0,0,0
22.6,0,0,0,0
22.7,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
23,0,0,0,0
23.1,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.4,0,0,0,0
23.5,0,0,0,0
23.6,0,0,0,0
23.7,0,0,0,0
23.8,0,0,0,0
23.9,0,0,0,0
24,0,0,0,0
24.1,0,0,0,0
24.2,0,0,0,0
24.3,0,0,0,0
24.4,0,0,0,0
24.5,0,0,0,0
24.6,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
24.9,0,0,0,0
